timestamp,name,display_name,state,start_mode,start_name,path
2026-08-17 20:44:40,Spooler,Print Spooler,Running,Auto,LocalSystem,C:\Windows\System32\spoolsv.exe
2026-08-17 20:44:40,sppsvc,Software Protection,Stopped,Auto,NT AUTHORITY\NetworkService,C:\Windows\system32\sppsvc.exe
2026-08-17 20:44:40,SSDPSRV,SSDP Discovery,Running,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonationRedirectionGuard -p
2026-08-17 20:44:40,ssh-agent,OpenSSH Authentication Agent,Stopped,Disabled,LocalSystem,C:\Windows\System32\OpenSSH\ssh-agent.exe
2026-08-17 20:44:40,SstpSvc,Secure Socket Tunneling Protocol Service,Running,Manual,NT Authority\LocalService,C:\Windows\system32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,StateRepository,State Repository Service,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k appmodel -p
2026-08-17 20:44:40,StiSvc,Windows Image Acquisition (WIA),Stopped,Auto,NT Authority\LocalService,C:\Windows\system32\svchost.exe -k imgsvc
2026-08-17 20:44:40,StorSvc,Storage Service,Running,Auto,LocalSystem,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,svsvc,Spot Verifier,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,swprv,Microsoft Software Shadow Copy Provider,Stopped,Manual,LocalSystem,C:\Windows\System32\svchost.exe -k swprv
2026-08-17 20:44:40,SysMain,SysMain,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,Sysmon64,Sysmon64,Running,Auto,LocalSystem,C:\Windows\Sysmon64.exe
2026-08-17 20:44:40,SystemEventsBroker,System Events Broker,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k DcomLaunch -p
2026-08-17 20:44:40,TapiSrv,Telephony,Stopped,Manual,NT AUTHORITY\NetworkService,C:\Windows\System32\svchost.exe -k NetworkService -p
2026-08-17 20:44:40,TermService,Remote Desktop Services,Stopped,Manual,NT Authority\NetworkService,C:\Windows\System32\svchost.exe -k NetworkService
2026-08-17 20:44:40,TextInputManagementService,Text Input Management Service,Running,Auto,LocalSystem,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,Themes,Themes,Running,Auto,LocalSystem,C:\Windows\System32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,TieringEngineService,Storage Tiers Management,Stopped,Manual,localSystem,C:\Windows\system32\TieringEngineService.exe
2026-08-17 20:44:40,TimeBrokerSvc,Time Broker,Running,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
2026-08-17 20:44:40,TokenBroker,Web Account Manager,Running,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,TrkWks,Distributed Link Tracking Client,Running,Auto,LocalSystem,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,TroubleshootingSvc,Recommended Troubleshooting Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,TrustedInstaller,Windows Modules Installer,Stopped,Manual,localSystem,C:\Windows\servicing\TrustedInstaller.exe
2026-08-17 20:44:40,tzautoupdate,Auto Time Zone Updater,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,UmRdpService,Remote Desktop Services UserMode Port Redirector,Stopped,Manual,localSystem,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,upnphost,UPnP Device Host,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonationRedirectionGuard -p
2026-08-17 20:44:40,UserManager,User Manager,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,UsoSvc,Update Orchestrator Service,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,VaultSvc,Credential Manager,Running,Manual,LocalSystem,C:\Windows\system32\lsass.exe
2026-08-17 20:44:40,VBoxSDS,VirtualBox system service,Stopped,Manual,LocalSystem,"""C:\Program Files\Oracle\VirtualBox\VBoxSDS.exe"""
2026-08-17 20:44:40,vds,Virtual Disk,Stopped,Manual,LocalSystem,C:\Windows\System32\vds.exe
2026-08-17 20:44:40,VMAuthdService,VMware Authorization Service,Running,Auto,LocalSystem,"""C:\Program Files (x86)\VMware\VMware Workstation\vmware-authd.exe"""
2026-08-17 20:44:40,vmicguestinterface,Hyper-V Guest Service Interface,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestrictedRedirectionGuard -p
2026-08-17 20:44:40,vmicheartbeat,Hyper-V Heartbeat Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k ICService -p
2026-08-17 20:44:40,vmickvpexchange,Hyper-V Data Exchange Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestrictedRedirectionGuard -p
2026-08-17 20:44:40,vmicrdv,Hyper-V Remote Desktop Virtualization Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k ICService -p
2026-08-17 20:44:40,vmicshutdown,Hyper-V Guest Shutdown Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestrictedRedirectionGuard -p
2026-08-17 20:44:40,vmictimesync,Hyper-V Time Synchronization Service,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
2026-08-17 20:44:40,vmicvmsession,Hyper-V PowerShell Direct Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestrictedRedirectionGuard -p
2026-08-17 20:44:40,vmicvss,Hyper-V Volume Shadow Copy Requestor,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestrictedRedirectionGuard -p
2026-08-17 20:44:40,VMnetDHCP,VMware DHCP Service,Running,Auto,LocalSystem,C:\Windows\SysWOW64\vmnetdhcp.exe
2026-08-17 20:44:40,VMUSBArbService,VMware USB Arbitration Service,Running,Auto,LocalSystem,"""C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe"""
2026-08-17 20:44:40,VMware NAT Service,VMware NAT Service,Running,Auto,LocalSystem,C:\Windows\SysWOW64\vmnat.exe
2026-08-17 20:44:40,VmwareAutostartService,VMware Autostart Service,Stopped,Manual,LocalSystem,"""C:\Program Files (x86)\VMware\VMware Workstation\vmware-autostart.exe"""
2026-08-17 20:44:40,VSS,Volume Shadow Copy,Stopped,Manual,LocalSystem,C:\Windows\system32\vssvc.exe
2026-08-17 20:44:40,W32Time,Windows Time,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalService
2026-08-17 20:44:40,w3logsvc,W3C Logging Service,Stopped,Manual,localSystem,C:\Windows\system32\svchost.exe -k apphost
2026-08-17 20:44:40,W3SVC,World Wide Web Publishing Service,Running,Auto,localSystem,C:\Windows\system32\svchost.exe -k iissvcs
2026-08-17 20:44:40,WaaSMedicSvc,WaaSMedicSvc,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k wusvcs -p
2026-08-17 20:44:40,WalletService,WalletService,Stopped,Manual,LocalSystem,C:\Windows\System32\svchost.exe -k appmodel -p
2026-08-17 20:44:40,WarpJITSvc,Warp JIT Service,Stopped,Manual,NT Authority\LocalService,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
2026-08-17 20:44:40,WAS,Windows Process Activation Service,Running,Manual,localSystem,C:\Windows\system32\svchost.exe -k iissvcs
2026-08-17 20:44:40,wbengine,Block Level Backup Engine Service,Stopped,Manual,localSystem,"""C:\Windows\system32\wbengine.exe"""
2026-08-17 20:44:40,WbioSrvc,Windows Biometric Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k WbioSvcGroup
2026-08-17 20:44:40,Wcmsvc,Windows Connection Manager,Running,Auto,NT Authority\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc
2026-08-17 20:44:40,wcncsvc,Windows Connect Now - Config Registrar,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\System32\svchost.exe -k LocalServiceAndNoImpersonation -p
2026-08-17 20:44:40,WdiServiceHost,Diagnostic Service Host,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\System32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,WdiSystemHost,Diagnostic System Host,Running,Manual,LocalSystem,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,WdNisSvc,Microsoft Defender Antivirus Network Inspection Service,Running,Manual,NT AUTHORITY\LocalService,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\NisSrv.exe"""
2026-08-17 20:44:40,WebClient,WebClient,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,webthreatdefsvc,Web Threat Defense Service,Running,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k WebThreatDefense -p
2026-08-17 20:44:40,Wecsvc,Windows Event Collector,Stopped,Manual,NT AUTHORITY\NetworkService,C:\Windows\system32\svchost.exe -k NetworkService -p
2026-08-17 20:44:40,WEPHOSTSVC,Windows Encryption Provider Host Service,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k WepHostSvcGroup
2026-08-17 20:44:40,wercplsupport,Problem Reports Control Panel Support,Stopped,Manual,localSystem,C:\Windows\System32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,WerSvc,Windows Error Reporting Service,Stopped,Manual,localSystem,C:\Windows\System32\svchost.exe -k WerSvcGroup
2026-08-17 20:44:40,WFDSConMgrSvc,Wi-Fi Direct Services Connection Manager Service,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
2026-08-17 20:44:40,whesvc,Windows Health and Optimized Experiences,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k whesvc -p
2026-08-17 20:44:40,WiaRpc,Still Image Acquisition Events,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,WinDefend,Microsoft Defender Antivirus Service,Running,Auto,LocalSystem,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\MsMpEng.exe"""
2026-08-17 20:44:40,WinHttpAutoProxySvc,WinHTTP Web Proxy Auto-Discovery Service,Running,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceHttp -p
2026-08-17 20:44:40,Winmgmt,Windows Management Instrumentation,Running,Auto,localSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,WinRM,Windows Remote Management (WS-Management),Stopped,Manual,NT AUTHORITY\NetworkService,C:\Windows\System32\svchost.exe -k NetworkService -p
2026-08-17 20:44:40,wisvc,Windows Insider Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,WlanSvc,WLAN AutoConfig,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,wlidsvc,Microsoft Account Sign-in Assistant,Running,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,wlpasvc,Local Profile Assistant Service,Stopped,Manual,NT Authority\LocalService,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
2026-08-17 20:44:40,WManSvc,Windows Management Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,wmiApSrv,WMI Performance Adapter,Stopped,Manual,localSystem,C:\Windows\system32\wbem\WmiApSrv.exe
2026-08-17 20:44:40,WMIRegistrationService,Intel(R) Management Engine WMI Provider Registration,Running,Auto,LocalSystem,C:\Windows\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe
2026-08-17 20:44:40,WMPNetworkSvc,Windows Media Player Network Sharing Service,Stopped,Manual,NT AUTHORITY\NetworkService,"""C:\Program Files\Windows Media Player\wmpnetwk.exe"""
2026-08-17 20:44:40,workfolderssvc,Work Folders,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\System32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,WpcMonSvc,Parental Controls,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalService
2026-08-17 20:44:40,WPDBusEnum,Portable Device Enumerator Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
2026-08-17 20:44:40,WpnService,Windows Push Notifications System Service,Running,Auto,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,WSAIFabricSvc,WSAIFabricSvc,Running,Auto,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k WSAIFabricSvcGroup -p
2026-08-17 20:44:40,wscsvc,Security Center,Running,Auto,NT AUTHORITY\LocalService,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p
2026-08-17 20:44:40,WSearch,Windows Search,Running,Auto,LocalSystem,C:\Windows\system32\SearchIndexer.exe /Embedding
2026-08-17 20:44:40,wuauserv,Windows Update,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,wuqisvc,Microsoft Usage and Quality Insights,Stopped,Manual,NT AUTHORITY\LocalService,C:\Windows\system32\svchost.exe -k WuqiSvcGroup -p
2026-08-17 20:44:40,WwanSvc,WWAN AutoConfig,Stopped,Manual,localSystem,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestrictedRedirectionGuard -p
2026-08-17 20:44:40,XblAuthManager,Xbox Live Auth Manager,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcsRedirectionGuard -p
2026-08-17 20:44:40,XblGameSave,Xbox Live Game Save,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,XboxGipSvc,Xbox Accessory Management Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,XboxNetApiSvc,Xbox Live Networking Service,Stopped,Manual,LocalSystem,C:\Windows\system32\svchost.exe -k netsvcs -p
2026-08-17 20:44:40,AarSvc_cb806,AarSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k AarSvcGroup -p
2026-08-17 20:44:40,BcastDVRUserService_cb806,BcastDVRUserService_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k BcastDVRUserService
2026-08-17 20:44:40,BluetoothUserService_cb806,BluetoothUserService_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k BthAppGroup -p
2026-08-17 20:44:40,CaptureService_cb806,CaptureService_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,cbdhsvc_cb806,cbdhsvc_cb806,Running,Auto,,C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p
2026-08-17 20:44:40,CDPUserSvc_cb806,CDPUserSvc_cb806,Running,Auto,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,CloudBackupRestoreSvc_cb806,CloudBackupRestoreSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,ConsentUxUserSvc_cb806,ConsentUxUserSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k DevicesFlow
2026-08-17 20:44:40,CredentialEnrollmentManagerUserSvc_cb806,CredentialEnrollmentManagerUserSvc_cb806,Stopped,Manual,,C:\Windows\system32\CredentialEnrollmentManager.exe
2026-08-17 20:44:40,DeviceAssociationBrokerSvc_cb806,DeviceAssociationBrokerSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k DevicesFlow -p
2026-08-17 20:44:40,DevicePickerUserSvc_cb806,DevicePickerUserSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k DevicesFlow
2026-08-17 20:44:40,DevicesFlowUserSvc_cb806,DevicesFlowUserSvc_cb806,Running,Manual,,C:\Windows\system32\svchost.exe -k DevicesFlow
2026-08-17 20:44:40,MessagingService_cb806,MessagingService_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,NPSMSvc_cb806,NPSMSvc_cb806,Running,Manual,,C:\Windows\system32\svchost.exe -k LocalService -p
2026-08-17 20:44:40,OneSyncSvc_cb806,OneSyncSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,P9RdrService_cb806,P9RdrService_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k P9RdrService -p
2026-08-17 20:44:40,PenService_cb806,PenService_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k PenService
2026-08-17 20:44:40,PimIndexMaintenanceSvc_cb806,PimIndexMaintenanceSvc_cb806,Running,Manual,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,PrintWorkflowUserSvc_cb806,PrintWorkflowUserSvc_cb806,Stopped,Manual,,C:\Windows\system32\svchost.exe -k PrintWorkflow
2026-08-17 20:44:40,UdkUserSvc_cb806,UdkUserSvc_cb806,Running,Manual,,C:\Windows\system32\svchost.exe -k UdkSvcGroup
2026-08-17 20:44:40,UnistoreSvc_cb806,UnistoreSvc_cb806,Running,Manual,,C:\Windows\System32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,UserDataSvc_cb806,UserDataSvc_cb806,Running,Manual,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
2026-08-17 20:44:40,webthreatdefusersvc_cb806,webthreatdefusersvc_cb806,Running,Auto,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
2026-08-17 20:44:40,WpnUserService_cb806,WpnUserService_cb806,Running,Auto,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
