timestamp,pid,ppid,name,path,username,status
2026-08-17 20:44:37,15976,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,16244,15900,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,16252,15900,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,16352,15900,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,16392,9420,SnippingTool.exe,C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2602.49.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,16480,18804,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,16552,9420,ONENOTEM.EXE,C:\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE,VASANTHA\nitin,running
2026-08-17 20:44:37,17028,17432,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,17172,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,17400,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,17432,7988,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,VASANTHA\nitin,running
